y_vals,x_vals
3.597542331338467,-50.10962369874113
3.547345227639454,-50.10962369874113
3.5096973998651935,-50.08870823886654
3.4943593959571615,-50.04269422714245
3.4971481239404407,-50.01201821932638
3.5055143078902757,-49.9771591195354
3.530612859739783,-49.93253947180294
3.6045141512966636,-49.92277892386147
3.6324014311294492,-49.94090565575278
3.6630774389455123,-49.97855348352704
3.6630774389455123,-50.024567495251134
3.653316891004038,-50.071975870966874
3.6031197873050242,-50.111018062732775
