y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-0.3159798096409313,1.8585246385271252,-2626.5985838813904,15449.082614523068,1
