y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,0.5215654394182989,0.662359363732856,4335.539812288436,5505.896622883258,1
