y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,0.6073547768356695,0.7412067721536074,5048.6681366223565,6161.319801775622,155
