y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,1.5657031534729613,1.6960460527960302,13014.988806924033,14098.470929310308,130
