y_vals,x_vals,shape_id
-2.8606988162474285,-51.793620903496844,0
-2.810534678811828,-51.64742827439881,0
-2.833466855925246,-51.45393803000436,0
-2.8936638208479653,-51.29627931234962,0
-2.962460352188217,-51.127154506138154,0
-3.0387499255887547,-51.045638034369794,0
-3.174800426883295,-50.989097566299336,0
-3.3426549414674676,-50.97849622853614,0
-3.425698753945953,-51.012067131452966,0
-3.448668319099576,-51.09687783355866,0
-3.4575027672355856,-51.15165141200191,0
-3.4981412286612277,-51.162252749765116,0
-3.5158101249332456,-51.10571228169466,0
-3.584718820394116,-51.05977315138741,0
-3.720769321688656,-51.068607599523425,0
-3.835617147456775,-51.1410500742387,0
-3.8903907259000308,-51.20465810081796,0
-3.966366979869709,-51.19935743193636,0
-4.022907447940167,-51.12868184684828,0
-4.116552598181864,-51.123381177966685,0
-4.157191059607505,-51.19052298380035,0
-4.194295741778744,-51.20819188007236,0
-4.390420490398145,-51.15695208088352,0
-4.461096075486218,-51.18522231491875,0
-4.544139887964704,-51.19582365268195,0
-4.584778349390346,-51.241762782989206,0
-4.646129019177827,-51.2568641677717,0
-4.7221052731475055,-51.276299953670915,0
-4.768044403454752,-51.32400597360537,0
-4.80514908562599,-51.34874242838619,0
-4.858155774442046,-51.44592135788229,0
-4.898794235867688,-51.58727252805844,0
-4.948267145429337,-51.73569125674339,0
-4.965936041701356,-51.90177888170036,0
-4.971236710582961,-52.004258480078065,0
-4.997740054990989,-52.131474533236606,0
-5.022476509771814,-52.16327854652623,0
-5.0454460749254375,-52.142075870999804,0
-5.048979854179841,-52.01309292821407,0
-5.073716308960667,-51.88234309580114,0
-5.128489887403924,-51.72508991898018,0
-5.137324335539932,-51.65088055463771,0
-5.0825507570966755,-51.59080630731284,0
-5.075483198587868,-51.49539426744394,0
-5.112587880759106,-51.40174911720225,0
-5.230969485781629,-51.31693841509656,0
-5.26100660944406,-51.47419159191752,0
-5.292810622733692,-51.617309651720866,0
-5.365253097448967,-51.78163038705064,0
-5.409425338129012,-51.96362001865242,0
-5.451830689181856,-52.122640085100585,0
-5.389989552229792,-52.165045436153434,0
-5.365253097448967,-52.249856138259126,0
-5.363486207821766,-52.318764833719996,0
-5.3084613202284,-52.37697852386123,0
-5.2979976579948715,-52.429296835028865,0
-5.261956154746051,-52.471151483962984,0
-5.213125730989588,-52.46301308000357,0
-5.154994274136654,-52.490916179292974,0
-5.107326479517248,-52.523469795130616,0
-5.089887042461369,-52.58392651025767,0
-5.089887042461369,-52.6536842584812,0
-5.084073896776074,-52.71181571533413,0
-5.092212300735485,-52.789711867517056,0
-5.1026759629690135,-52.88272219848176,0
-5.034080843882551,-53.03386398629937,0
-4.95618469169962,-53.05362868162938,0
-4.938745254643741,-53.08153178091879,0
-4.920143188450801,-53.076881264370556,0
-4.875963281242571,-53.04200239025879,0
-4.838759148856695,-53.04083976112173,0
-4.803880274744933,-53.09315807228938,0
-4.72830938083612,-53.079206522644675,0
-4.713782962666133,-53.10607549550985,0
-4.713782962666133,-53.17492731980583,0
-4.705367739696624,-53.210118252223786,0
-4.675531949168362,-53.20629315087401,0
-4.629630732971038,-53.18334254277535,0
-4.554658746515408,-53.20935323195383,0
-4.547008543815854,-53.22159355627311,0
-4.542418422196121,-53.26672975220049,0
-4.420780199273212,-53.26443469139062,0
-4.309087239859722,-53.24913428599151,0
-4.2188148480049845,-53.238424002212135,0
-4.091821483192387,-53.232303840052495,0
-4.108651929131406,-53.17263225899597,0
-4.108651929131406,-53.09766027254034,0
-4.083406260222877,-53.041813792833594,0
-3.980893544048853,-52.974492009077515,0
-3.7513874630622306,-52.976022049617434,0
-3.7077813076747725,-52.95383646178873,0
-3.655539895195909,-52.89967115137043,0
-3.6299620541806186,-52.817124482639265,0
-3.62879942504356,-52.73922833045633,0
-3.612522617124738,-52.683422131877506,0
-3.604384213165327,-52.66598269482163,0
-3.4927718160076946,-52.64738062862869,0
-3.47882026636299,-52.61715227106517,0
-3.521837544434161,-52.39741536416108,0
-3.3927857102206485,-52.37183752314579,0
-3.373021014890651,-52.29045348355169,0
-3.33973745199129,-52.26937641229215,0
-3.2991913776836532,-52.23036037852441,0
-3.3045465195733414,-52.176808959627536,0
-3.267060526345526,-52.15003325017909,0
-3.1928535601598518,-52.16074353395848,0
-3.1530725061221707,-52.101836973171906,0
-3.045216651085941,-52.00408793574997,0
-2.995223598192418,-51.94595647889704,0
-2.9115143003241926,-51.801790465901774,0
-2.8638465057047875,-51.79481469107942,0
-5.271605354709005,-51.47335637278227,1
-5.2367107090150755,-51.313972720828914,1
-5.32064647838696,-51.29699694724808,1
-5.400809853629773,-51.27624877953818,1
-5.423444218404214,-51.26398849861869,1
-5.485688721533926,-51.240411035311986,1
-5.540388436405491,-51.25267131623147,1
-5.554534914389517,-51.29699694724808,1
-5.560193505583127,-51.30171243990942,1
-5.584714067422105,-51.29133835605447,1
-5.627153501374181,-51.27153328687683,1
-5.712975467810603,-51.28190737073179,1
-5.7827647591984634,-51.37433102689408,1
-5.804456025440636,-51.47241327425,1
-5.731837438455971,-51.534657777379714,1
-5.670536033858528,-51.59690228050942,1
-5.721463354601019,-51.62142284234841,1
-5.793138843053415,-51.62142284234841,1
-5.842179966731371,-51.584641999589934,1
-5.885562499215715,-51.47712876691134,1
-5.875188415360763,-51.42525834763658,1
-5.871416021231691,-51.331891592942014,1
-5.916752904385443,-51.2809274324131,1
-5.9761681119183505,-51.26206546176774,1
-6.028038531193112,-51.26206546176774,1
-6.091226132855092,-51.2780981368163,1
-6.109145004968191,-51.31582207810703,1
-6.109145004968191,-51.41390432546295,1
-6.126120778549021,-51.42899390197924,1
-6.161958522775221,-51.43936798583419,1
-6.251552883340715,-51.41956291665656,1
-6.356236820422504,-51.41296122693068,1
-6.412822732358607,-51.42993700051151,1
-6.439229491262122,-51.45728685794729,1
-6.538407419421741,-51.4735443798625,1
-6.621178216084278,-51.4735443798625,1
-6.688701760730032,-51.527998851351,1
-6.738799874499462,-51.53235520907008,1
-6.860777890633726,-51.530177030210545,1
-6.884737858088671,-51.60205693257539,1
-6.9348359718581,-51.604235111434924,1
-7.021963126239719,-51.58898785941814,1
-7.093843028604552,-51.63255143660895,1
-7.128693890357199,-51.667402298361594,1
-7.119981174919038,-51.95274372896139,1
-6.95277464261639,-52.148397807628434,1
-7.091800966366481,-52.181362812228976,1
-7.260925772577932,-52.19282890078569,1
-7.391352529910491,-52.22292738324704,1
-7.504053242008647,-52.29560269507091,1
-7.57375496551394,-52.38490802831207,1
-7.649991225597856,-52.46550064611507,1
-7.804641924625227,-52.54609326391807,1
-7.924441761899951,-52.624507702861514,1
-7.998499843124325,-52.7639111498721,1
-8.063845208910537,-52.86410737741096,1
-8.244634054252394,-52.983907214685686,1
-8.36225571266758,-53.13202337713444,1
-8.397106574420226,-53.293208612740436,1
-8.486411907661385,-53.43914659632964,1
-8.523440948273572,-53.57201550676161,1
-8.580073598621622,-53.66132084000276,1
-8.61492446037427,-53.78983339271564,1
-8.562648167745298,-53.90309869341175,1
-8.490768265380465,-53.95101862832164,1
-8.435775098778498,-54.04509723632921,1
-8.407458773604471,-54.13875892728945,1
-8.3551824809755,-54.1518280004467,1
-8.302906188346533,-54.22588608167108,1
-8.296371651767911,-54.284696910878665,1
-8.24845171685802,-54.339151382367184,1
-8.204888139667213,-54.34786409780534,1
-8.163502741335943,-54.42410035788925,1
-8.067662871516164,-54.48726754481593,1
-7.993604790291789,-54.51776204884949,1
-7.9848920748536285,-54.59182013007387,1
-7.917368530207875,-54.63756188612421,1
-7.843310448983499,-54.67894728445548,1
-7.7561832946018825,-54.737758113663084,1
-7.590641701276809,-54.7660744388371,1
-7.529652693209678,-54.790034406292044,1
-7.44688189654714,-54.796568942870664,1
-7.390249246199089,-54.803103479449284,1
-7.382137808961625,-54.87122992590327,1
-7.4867658670415915,-54.9056281915734,1
-7.534063482338013,-54.984457550400776,1
-7.4867658670415915,-55.030321904627606,1
-7.466700212067352,-55.069019953506505,1
-7.483899344902413,-55.12635039629004,1
-7.395273702651166,-55.188747640901624,1
-7.332210215589269,-55.17441503020574,1
-7.2146828078830065,-55.15864915844027,1
-7.0484245238107315,-55.17871481341451,1
