y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,1.0146819045494833,0.5097810260152575,8434.596047792878,4237.5812636347255,167
