y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,2.731026724022528,0.04546333135992248,22701.801529696822,377.91630390625505,6
