y_vals,x_vals
7.976350877120674,-13.775950146360493
7.906225292675412,-13.80581845084644
7.855579037242724,-13.823999157924838
7.820516245020094,-13.800623963109754
7.806231403744207,-13.744783219940377
7.795842428270834,-13.692838342573516
7.8179190011517505,-13.666865903890086
7.867266634650267,-13.630504489733285
7.939989462963871,-13.617518270391571
7.986739852594046,-13.614921026523227
8.010115047409133,-13.63310173360163
8.010115047409133,-13.63310173360163
7.997128828067418,-13.739588732203691
7.985441230659875,-13.765561170887121
