y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,1.8003082476846681,1.8422451308818106,14965.155841102809,15313.758361444809,1
