y_vals,x_vals
70559.36913243907,-453529.6271120458
70192.68591358094,-453661.25698548206
69863.61122999032,-453482.61644296144
69149.04905990782,-453228.7588299058
68631.93169997969,-453078.3246888358
68368.67195310717,-452711.6414699777
68434.4868898253,-452570.6094627246
69177.25546135844,-452363.76251875336
70098.6645754122,-452250.9369129508
70568.77126625595,-452401.3710540208
70756.81394259345,-452862.0756110477
70549.9669986222,-453539.0292458627
