y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-2.648640795121293,0.04664872087687623,-22016.964215472093,387.7699158510077,96
