y_vals,x_vals,shape_id
-5.89453943641766,-16.319737016599642,0
-5.862230497969599,-16.40185556848846,0
-5.816459501834847,-16.46108862230991,0
-5.758572653782072,-16.4920513549893,0
-5.763957476856749,-16.525706499206027,0
-5.751841624938725,-16.601094022251505,0
-5.7424181845580415,-16.629364343393558,0
-5.707416834572642,-16.62801813762489,0
-5.679146513430589,-16.613209874169527,0
-5.661645838437889,-16.63878778377424,0
-5.652183713654567,-16.661239799964026,0
-5.643447619325651,-16.695092165488578,0
-5.636895548578964,-16.752968790417654,0
-5.655459749027912,-16.77590103803106,0
-5.667471878730172,-16.81739748609342,0
-5.668563890521288,-16.85452588699131,0
-5.670747914103517,-16.882918193560293,0
-5.660919807983484,-16.91021848833816,0
-5.653275725445682,-16.956082983564972,0
-5.648907678281224,-16.979015231178384,0
-5.627067442458931,-17.005223514165134,0
-5.60304318305441,-17.020511679240734,0
-5.584478982605462,-17.044535938645257,0
-5.565914782156512,-17.075112268796467,0
-5.55827069961871,-17.08603238670761,0
-5.541890522751991,-17.114424693276593,0
-5.5276943694675005,-17.129712858352196,0
-5.498210051107407,-17.148277058801146,0
-5.478553838867343,-17.16028918850341,0
-5.467633720956196,-17.17776137716124,0
-5.465449697373967,-17.202877648356875,0
-5.465449697373967,-17.225809895970283,0
-5.467633720956196,-17.247650131792575,0
-5.470909756329541,-17.294606638810507,0
-5.474185791702884,-17.33391906329063,0
-5.4767285861545725,-17.36146878392972,0
-5.460783909821574,-17.39335813659571,0
-5.44572504884041,-17.405759551521378,0
-5.411178250118917,-17.42081841250254,0
-5.3916903123785875,-17.42701911996537,0
-5.35891514436076,-17.43942053489104,0
-5.352714436897929,-17.475738964316196,0
-5.342257862494086,-17.50687358664417,0
-5.342257862494086,-17.52975908471154,0
-5.366489566330132,-17.558029405853596,0
-5.424376414382907,-17.56610664046561,0
-5.479570850898345,-17.57149146354029,0
-5.536111493182451,-17.54187493662957,0
-5.564381814324504,-17.501488763569487,0
-5.577843872011195,-17.457063973203404,0
-5.56976663739918,-17.423408828986673,0
-5.533419081645113,-17.389753684769943,0
-5.53745769895112,-17.36417577516523,0
-5.564381814324504,-17.333213042485838,0
-5.650538983519333,-17.283403429045077,0
-5.7070796258034395,-17.24705587329101,0
-5.735349946945492,-17.209362111768275,0
-5.7743899142369,-17.173014556014206,0
-5.809391264222298,-17.125897354110784,0
-5.964594649708285,-16.953551769876185,0
-5.958183031382293,-16.881858219503723,0
-5.931370809291781,-16.826485152142887,0
-5.917964698246525,-16.6865952977576,0
-5.947691292303397,-16.665611819599807,0
-5.966343272888102,-16.57468341424937,0
-5.9603341308586515,-16.443106084082856,0
-5.942370294832336,-16.389214576003916,0
-5.894945767722864,-16.31951489222181,0
-6.018484364901301,-17.390872455384343,1
-6.023869187975978,-17.436643451519092,1
-6.02252298220731,-17.478375830347836,1
-6.006368512983279,-17.4931840938032,1
-5.98617542645324,-17.512030974564567,1
-5.98617542645324,-17.547032324549967,1
-5.9579051053111876,-17.573956439923354,1
-5.93771201878115,-17.582033674535367,1
-5.900018257258413,-17.57126402838601,1
-5.879825170728374,-17.524146826482596,1
-5.873094141885029,-17.45683653804913,1
-5.88924861110906,-17.402988307302362,1
-5.9134803149451045,-17.388180043847,1
-5.968674751460541,-17.366640751548296,1
-6.014445747595294,-17.39221866115301,1
-5.660998596395196,-18.713667557463264,2
-5.636105046808606,-18.745199386939618,2
-5.587977517607862,-18.755156806774256,2
-5.543169128351996,-18.755156806774256,2
-5.4668289096197835,-18.71034841751839,2
-5.392148260860008,-18.652263468483007,2
-5.337382451769507,-18.55600841008152,2
-5.315808042127795,-18.47800862137687,2
-5.327425031934871,-18.371796143140745,2
-5.377212131108054,-18.381753562975383,2
-5.422020520363918,-18.406647112561974,2
-5.468488479592223,-18.444817221928076,2
-5.523254288682724,-18.502902170963463,2
-5.596275367470058,-18.58256152964055,2
-5.652700746532999,-18.6854548679318,2
-5.6593390264227565,-18.71034841751839,2
-5.2291489701903835,-18.186657542967414,3
-5.208955883660345,-18.20819683526612,3
-5.171262122137608,-18.204158217960114,3
-5.121452508696849,-18.185311337198748,3
-5.052796014494718,-18.132809312220644,3
-5.031256722196011,-18.088384521854564,3
-5.059527043338066,-18.064152818018517,3
-5.0810663356367725,-18.07223005263053,3
-5.1133752740848335,-18.084345904548556,3
-5.148376624070233,-18.101846579541252,3
-5.173954533674946,-18.118001048765283,3
-5.191455208667647,-18.131463106451978,3
-5.2291489701903835,-18.183965131430075,3
-5.494755923967347,-17.770022076847265,4
-5.499123971131806,-17.822438642820767,4
-5.488203853220659,-17.88031526774984,4
-5.493663912176232,-17.945835975216717,4
-5.510044089042952,-17.99606851760799,4
-5.492571900385118,-18.047393071790378,4
-5.45544349948722,-18.103085673137222,4
-5.397566874558147,-18.11072975567503,4
-5.287273683655569,-18.081245437314934,4
-5.1999127403664005,-18.01681674163917,4
-5.109275761703886,-17.946927987007836,4
-5.0153627476680285,-17.865027102674237,4
-4.931277839752203,-17.766746041473926,4
-4.901793521392109,-17.75254988818943,4
-4.895241450645421,-17.78312621834064,4
-4.897425474227649,-17.83335876073191,4
-4.915989674676598,-17.884683314914298,4
-4.9542100873656105,-17.940375916261146,4
-4.968406240650101,-17.994976505816876,4
-4.945473993036693,-18.047393071790378,4
-4.886505356316503,-18.022276800594742,4
-4.830812754969658,-17.96221615208344,4
-4.786595505487495,-17.97023612629848,4
-4.704760399180898,-17.925226817829852,4
-4.6597510907122714,-17.847483466838586,4
-4.61269590458598,-17.732914318009353,4
-4.6004206386399895,-17.632666312783776,4
-4.547227819540702,-17.556968839450175,4
-4.518589094638646,-17.50658276358298,4
-4.481460693740748,-17.471638386267315,4
-4.431228151349477,-17.43997004432499,4
-4.38973170328712,-17.383185431187027,4
-4.376627561793745,-17.339504959542445,4
-4.384271644331547,-17.292548452524514,4
-4.408295903736068,-17.273984252075564,4
-4.44651631642508,-17.279444311031142,4
-4.47709264657629,-17.285996381777828,4
-4.512037023891958,-17.295824487897857,4
-4.552441460163198,-17.298008511480088,4
-4.603766014345586,-17.285996381777828,4
-4.627790273750107,-17.284904369986716,4
-4.645262462407941,-17.2838123581956,4
-4.80238990963561,-17.298545614634467,4
-4.83469884808367,-17.312007672321162,4
-4.8818160499870915,-17.31066146655249,4
-4.9410491038085365,-17.330854553082528,4
-5.05413038837675,-17.39547242997865,4
-5.095862767205494,-17.41297310497135,4
-5.148364792183592,-17.426435162658045,4
-5.194135788318346,-17.426435162658045,4
-5.215675080617053,-17.426435162658045,4
-5.2425991959904366,-17.425088956889372,4
-5.2574074594457985,-17.435858603038724,4
-5.235868167147092,-17.472206158792797,4
-5.192789582549677,-17.49509165686017,4
-5.15374961525827,-17.503168891472185,4
-5.13624894026557,-17.52201577223355,4
-5.117402059504201,-17.569132974136977,4
-5.149710997952262,-17.589326060667013,4
-5.188750965243669,-17.59201847220435,4
-5.222406109460399,-17.605480529891047,4
-5.252022636371122,-17.6162501760404,4
-5.317986719035912,-17.639135674107774,4
-5.352965017964808,-17.6706319411716,4
-5.417393713640569,-17.69138016520278,4
-5.482914421107447,-17.73724466042959,4
-5.493834539018594,-17.768913002371914,4
