y_vals,x_vals,shape_id
8729.450170700688,105755.28723650207,0
8617.556426147863,106016.37264045866,0
8771.410324907996,106244.82236892068,0
9209.660824406561,106440.63642188812,0
9508.044143214094,106496.58329416453,0
9904.334488505348,106482.59657609544,0
10295.962594440234,106258.80908698977,0
10958.000583044446,105899.81665654948,0
11069.89432759727,105722.65156100749,0
11074.556566953639,105368.32136992355,0
10990.636258539022,105307.71225829078,0
10738.875333295166,105405.61928477448,0
10398.531860280324,105648.05573130562,0
10076.837344690954,105904.47889590584,0
9699.19595682517,105974.41248625134,0
9349.52800509759,105867.1809810549,0
8729.450170700688,105750.6249971457,0
