y_vals,x_vals,shape_id
-2.0512407485794184,13.060627749772323,0
-2.08906889342107,13.036459768345711,0
-2.1279478200638784,13.01334256872026,0
-2.1542173650928036,13.028053513936456,0
-2.1825884737240417,13.028053513936456,0
-2.210959582355281,13.0196472595272,0
-2.250889290799246,13.00598709611216,0
-2.2960729082489966,12.994428496299435,0
-2.3202408896756075,13.060627749772323,0
-2.3212916714767644,13.133131694052155,0
-2.3065807262605666,13.195127820320419,0
-2.2330260001795774,13.229803619758599,0
-2.178385346519414,13.241362219571325,0
-2.1027290568361114,13.219295801747027,0
-2.059647002988674,13.19722938392273,0
-2.0291743307551218,13.179366093303063,0
-2.0197172945447086,13.17306140249612,0
-2.048088403175947,13.06167853157348,0
