y_vals,x_vals,shape_id
-17051.045291599487,108567.1467146494,0
-17365.493710898336,108366.24911343068,0
-17688.67680851104,108174.08619052584,0
-17907.043766357467,108296.37168691983,0
-18142.8800808316,108296.37168691983,0
-18378.71639530574,108226.49426040897,0
-18710.6341712323,108112.94344232883,0
-19086.22533872815,108016.86198087642,0
-19287.12293994686,108567.1467146494,0
-19295.857618260718,109169.83951830553,0
-19173.57212186672,109685.18553882309,0
-18562.144639896735,109973.42992318036,0
-18107.941367576175,110069.51138463279,0
-17479.04452897848,109886.08314004178,0
-17120.92271811034,109702.65489545079,0
-16867.61704700849,109554.16536411522,0
-16789.00494218378,109501.75729423208,0
-17024.841256657914,108575.88139296325,0
