y_vals,x_vals
3.324735218186976,-12.567276658483955
3.2334833632510516,-12.54806574165534
3.175850612765204,-12.511244817733829
3.108612403865048,-12.47122207434088
3.071791479943535,-12.463217525662289
3.0493787436434827,-12.413589323855032
3.076594209150689,-12.352754753897745
3.1006078551864578,-12.339947476012002
3.089401487036432,-12.2951220034119
3.1358278693722546,-12.24709471134036
3.191859710122383,-12.243892891868924
3.2639006482296926,-12.264704718433258
3.292717023472617,-12.280713815790438
3.2991206624154885,-12.362360212312053
3.3439461350155915,-12.440804789362236
3.369560690787079,-12.520850276148137
3.3295379473941296,-12.565675748748237
