y_vals,x_vals,shape_id
-52472.38333053001,427197.3265485322,0
-52977.59294895487,427129.96526607557,0
-53516.48320860807,427163.6459073039,0
-54105.894430103755,427298.3684722172,0
-54257.45731563121,427517.29264020134,0
-54072.21378887543,428426.6699533661,0
-53920.65090334797,428931.8795717909,0
-53802.76865904883,429470.76983144414,0
-53617.52513229304,429874.937526184,0
-53314.399361238124,430211.7439384673,0
-52977.59294895487,430716.9535568922,0
-52792.349422199084,431036.9196485613,0
-52489.223651144166,431457.9276639153,0
-52219.77852131757,432232.58241216675,0
-52135.576918246756,432990.39683980413,0
-52236.61884193173,433394.56453454396,0
-52219.77852131757,434000.8160766538,0
-51849.29146780599,434219.74024463794,0
-51579.8463379794,434270.2612064804,0
-51074.636719554524,434287.1015270946,0
-50838.87223095626,434236.5805652521,0
-50720.989986657114,434539.706336307,0
-50552.58678051549,434792.3111455195,0
-49980.015879633975,434842.83210736193,0
-49727.411070421535,434825.99178674776,0
-49693.73042919321,435179.6385196452,0
-50081.05780331895,435331.20140517264,0
-50417.86421560219,435449.0836494718,0
-50939.91415464123,435432.24332885764,0
-51192.51896385366,435415.4030082435,0
-51344.081849381124,435499.6046113143,0
-51344.081849381124,435870.09166482586,0
-51226.19960508199,436206.8980771091,0
-50956.754475255395,436442.6625657074,0
-50451.544856830515,436661.58673369145,0
-49895.814276563164,436914.19154290395,0
-49811.612673492345,437352.0398788721,0
-50182.09972700392,437453.08180255716,0
-50822.03191034209,437773.0478942262,0
-51108.31736078285,438194.0559095802,0
-51192.51896385366,438716.1058486193,0
-51074.636719554524,439625.48316178407,0
-50906.2335134129,440837.98624600377,0
-50872.552872184584,442016.80868899514,0
-50485.22549805884,443414.5552999706,0
-50165.25940638976,444256.57133067877,0
-49676.89010857905,445216.46960568597,0
-49390.60465813829,445704.8389034967,0
-48380.185421288545,446041.64531577996,0
-47925.49676470616,445923.76307148085,0
-47807.61452040703,444559.69710173365,0
-47622.37099365124,442084.16997145175,0
-44473.23103880288,441966.28772715264,0
-35053.469325350256,442114.504023564,0
-35104.655016058525,423585.28398717556,0
-36537.85435588966,422843.0914719059,0
-37766.31093288779,422459.19879159395,0
-38764.43190169877,422408.0131008857,0
-40146.44555082166,422356.82741017744,0
-41093.38082892439,422382.42025553156,0
-41758.7948081317,422689.5343997811,0
-42961.6585397757,423175.7984615095,0
-43652.66536433715,424020.36235819577,0
-44855.52909598115,425120.8547084232,0
-45520.94307518847,425735.08299692225,0
-45648.90730195911,426630.8325843167,0
-46211.94989974992,427424.2107902947,0
-47414.81363139392,427782.51062525256,0
-48131.41330130949,428166.4033055644,0
-48361.74890949664,428294.3675323351,0
-48438.52744555902,427321.8394088782,0
-48783.63997361081,426729.03453723865,0
-49459.585885297165,426341.196719058,0
-50312.829085294696,426296.87239698024,0
-50866.88311126712,426396.60212165525,0
-51365.531734642296,426485.25076581084,0
-52052.558726848096,426961.7372281471,0
-52473.63978658714,427194.4399190555,0
