y_vals,x_vals,shape_id
-15338.24256803836,-186966.00434957087,0
-15345.74744322342,-187018.53847586628,0
-15325.734442729929,-187071.0726021617,0
-15275.701941496198,-187096.08885277857,0
-15160.62718865862,-187103.59372796363,0
-15105.591437301517,-187108.59697808698,0
-15030.542685450924,-187156.12785425904,0
-14973.005309032134,-187163.6327294441,0
-14935.480933106837,-187128.6099785805,0
-14910.464682489972,-187081.07910240846,0
-14952.992308538644,-187016.0368508046,0
-15000.523184710684,-186981.014099941,0
-15063.063811252847,-186950.99459920076,0
-15118.09956260995,-186925.97834858389,0
-15205.656439768976,-186913.47022327545,0
-15240.679190632587,-186913.47022327545,0
-15335.740942976674,-186958.4994743858,0
