y_vals,x_vals
46734.27331823344,-415118.6950284135
46474.96214613442,-415400.8865980506
46177.51697813849,-415278.8578111805
46177.51697813849,-415065.3074341578
46177.51697813849,-414378.8955080134
46291.91896582923,-413852.64636463596
46741.90011741281,-413692.4835818689
47001.21128951183,-413738.2443769452
47077.47928130566,-413974.6751515061
46902.06290017986,-414485.67069652467
46726.646519054055,-415111.0682292341
