y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-2.0694262167832798,5.38137988425567,-17202.21294084189,44732.99986912444,3
