y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-9.133576730625991,0.5501629813454312,-75923.33109414788,4573.25836529868,1
