y_vals,x_vals,shape_id
-20329.11780281163,-464270.12710819195,0
-20640.289337552407,-464617.20305078744,0
-27474.094965897824,-464665.0755945937,0
-28072.501763476233,-464389.80846770765,0
-29508.678077664415,-463504.1664072916,0
-30899.82486471646,-462357.28237930767,0
-32012.861508212296,-462022.1745726638,0
-35112.60871966845,-459221.63075999677,0
-36381.231130534674,-458922.4273612076,0
-37829.37558067442,-457905.1358053243,0
-43295.63780060245,-454234.28896935435,0
-45848.08487272943,-451637.5798092714,0
-50731.6685772036,-448067.10471415735,0
-54396.62612048599,-446127.9314999476,0
-57907.1077137795,-445906.7988011575,0
-60920.04073479519,-446349.0641987378,0
-63988.25693050841,-445989.7235632038,0
-66116.65915636353,-446653.1216595742,0
-69041.45778672895,-446733.45919947437,0
-69736.54698396595,-447024.94821767055,0
-70521.32510987869,-447607.92625406286,0
-72023.61466519737,-447630.34848623176,0
-72135.72582604205,-443571.92446365446,0
-70521.32510987869,-442249.01276568725,0
-67314.94590972092,-442293.8572300251,0
-65095.14492499629,-441576.34580061916,0
-60834.92081289855,-441419.3901754367,0
-57679.19283840599,-441721.9056665343,0
-55246.73315171443,-442164.1710641146,0
-52427.291242140105,-442910.4939225313,0
-50741.154413865275,-443629.17519359925,0
-43609.62487788319,-447112.01519954397,0
-43048.74243124588,-447413.13311209524,0
-41994.897519305916,-449072.3782925965,0
-41008.31930387275,-449924.423115016,0
-39976.89662410172,-450507.4011514083,0
-37712.251175039215,-452682.3576717951,0
-35761.51697634183,-453736.20258373505,0
-34820.1129819903,-454063.0646056297,0
-33603.883138644516,-454698.8211146514,0
-32525.86123204257,-454975.23698813905,0
-31945.387897718447,-455776.8430212533,0
-31226.706626650488,-456108.54206943855,0
-30508.025355582526,-457352.4135001331,0
-29457.64503632935,-457877.6036597596,0
-28767.159138784285,-457952.26034063374,0
-28168.75234120588,-458263.4318753745,0
-27522.4729998212,-459400.4047907735,0
-26900.129930339655,-459927.00277264253,0
-25978.24962146181,-460338.50214869174,0
-25014.263881031537,-460956.90809538285,0
-24068.46655079805,-460629.5167118405,0
-22686.14737584143,-460738.6471730213,0
-21685.784815017556,-461011.47332597326,0
-21394.770251868787,-461557.12563187716,0
-20085.204717699355,-462448.35773152026,0
-20066.299530355715,-463469.27767100773,0
-20239.55259896005,-464170.1650849071,0
-20341.929412226247,-464272.5418981733,0
