y_vals,x_vals,shape_id
1.4025950270340461,12.320057634896584,0
1.4324279948774532,12.284258073484493,0
1.4656704447601065,12.27062014532751,0
1.521074527897862,12.261244069719579,0
1.5960831327612852,12.28170096195506,0
1.6472253633499825,12.308124447759221,0
1.7068912990367966,12.28170096195506,0
1.7631477526843635,12.250163253092028,0
1.8023567961356983,12.21436369167994,0
1.8236660588809892,12.193054428934651,0
1.8483848036655262,12.176859389248229,0
1.8586132497832657,12.241639547993914,0
1.835599246018352,12.267210663288262,0
1.8066186486847564,12.295338890112046,0
1.7622953821745522,12.329433710504512,0
1.7358718963703919,12.366938012936222,0
1.6958104824092453,12.403589944858123,0
1.628473212134127,12.405294685877745,0
1.552612236760892,12.41381839097586,0
1.5057318587212527,12.39762335128944,0
1.4503277755834971,12.373756977014715,0
1.4034473975438577,12.320910005406395,0
