y_vals,x_vals,shape_id
-26056.74483864245,-171273.26518052988,0
-26056.74483864245,-170141.2964451716,0
-26630.93187831694,-170436.5926370042,0
-26909.82272615884,-171092.80639663216,0
-27090.28151005654,-171535.75068438106,0
-28189.439557433423,-172585.69269978584,0
-29649.5151726057,-173340.33852335805,0
-30158.080836317396,-174980.87292242804,0
-30158.080836317396,-175948.7882178793,0
-30551.809092094194,-178229.13103258656,0
-30762.530939617205,-179326.60887582708,0
-30782.755051648233,-181207.45129471252,0
-30883.875611803363,-182926.50081734976,0
-31935.529437416728,-184382.63688358365,0
-33452.33783974369,-185130.9290287316,0
-33573.68251192985,-186000.56584606573,0
-34688.68234469703,-187043.56912375957,0
-35457.19860187603,-188459.25696593142,0
-26093.4347315109,-188499.70518999346,0
-26045.408839862263,-192102.1399866763,0
-23352.774900822682,-192974.752837291,0
-20211.36863860984,-193049.54822448653,0
-17842.848044084287,-190805.68660862022,0
-16122.554138586778,-190930.34558727947,0
-13105.806855033177,-191877.75382508966,0
-10413.1729159936,-192127.07178240814,0
-7047.380492194127,-192201.86716960368,0
-4454.473736081941,-192426.25333119032,0
-2734.179830584432,-192675.5712885088,0
-166.20487020409433,-192924.88924582727,0
703.770985395289,-194956.27722894883,0
2547.8898674194666,-196247.16044636577,0
4084.6556024396145,-196892.60205507424,0
11614.807704038343,-196861.86674037387,0
16532.45805610282,-196892.60205507427,0
20681.72554065722,-195325.10100535376,0
20773.93148475843,-193726.8646409328,0
20743.19617005803,-184137.44645440707,0
33242.10761950398,-184286.04148418168,0
33475.65550041356,-188583.3224929178,0
46180.66022189421,-188396.48418819014,0
46274.07937425805,-184239.33190799976,0
54588.383934638776,-184332.75106036357,0
54821.93181554835,-180035.4700516275,0
58792.24579101106,-179942.05089926365,0
59012.651916454066,-160819.99346432692,0
57443.59190893996,-156044.91986505754,0
55243.018614253284,-154057.30527630827,0
53894.28014331629,-152282.64939349645,0
53670.0838373273,-150284.62812093375,0
55488.79210938595,-149602.61251891174,0
54822.1050093199,-148732.47054583847,0
53556.41457032363,-148087.02229219623,0
51661.9267869292,-147935.46326952465,0
49691.659492198996,-147594.45546851365,0
47304.60488512201,-147253.44766750265,0
45843.26269775089,-148205.31473009897,0
43183.66452941241,-149508.29253332378,0
42443.5707365832,-151702.2825708435,0
41344.412689206314,-151013.2581232341,0
41098.33252934582,-148831.34737247103,0
40196.03860985733,-148371.99774073143,0
39471.4540828074,-146634.85300416694,0
38599.98970244597,-146445.4042258275,0
37501.186788077204,-147316.86860618892,0
36819.17118605521,-146975.86080517792,0
35796.14778302222,-147013.7505608458,0
34697.34486865345,-146824.30178250637,0
34217.7743142373,-147409.23719524487,0
33631.27506533754,-147773.27121180334,0
33611.05095330651,-147773.27121180334,0
32943.65525628265,-147631.70242758616,0
31588.639750203896,-147854.16765992745,0
30658.33059677669,-148157.52934039282,0
29566.228547101276,-146094.66991322816,0
28373.00593727073,-142717.24320404677,0
27179.783327440186,-140836.40078516133,0
25561.854364958093,-140917.29723328547,0
25218.044460430643,-142575.67441982962,0
23943.925402475998,-143607.10413341192,0
21881.06597531132,-142717.24320404677,0
21597.92840687696,-143465.53534919478,0
22123.755319683638,-145346.3777680802,0
22209.436921025106,-145946.89666089058,0
22103.073965769974,-147345.11106342048,0
21907.180776745783,-148321.76636594234,0
21828.824212719646,-148890.88239879507,0
21729.097029792258,-149389.51831343203,0
21080.87034076421,-149414.45010916388,0
20341.92574387074,-149314.89369714583,0
19909.075941367355,-149090.33676464984,0
18238.645627333546,-147843.7469780574,0
16967.1240450093,-147669.2244079345,0
16057.18802624676,-147433.8812146382,0
14679.13913102798,-147811.2041264243,0
12236.53417114405,-147756.19352351467,0
12161.738783948509,-157928.36618210864,0
12205.228667744794,-171350.69301857587,0
-26026.576082051146,-171303.385910073,0
