y_vals,x_vals,shape_id
4.401923304811671,-16.771989157747484,0
4.467391389856947,-16.739255115224843,0
4.522630086613899,-16.72493397162119,0
4.622878091839478,-16.722888093963526,0
4.686300299227089,-16.718796338648197,0
4.8049612033716524,-16.714704583332864,0
4.880658676705253,-16.704475195044544,0
4.945883086827479,-16.68709737692003,0
5.017231992566946,-16.661519467315316,0
5.100696750224436,-16.644018792322615,0
5.181469096344588,-16.644018792322615,0
5.235317327091356,-16.644018792322615,0
5.303973821293485,-16.644018792322615,0
5.406285459712344,-16.641326380785276,0
5.474941953914472,-16.623825705792576,0
5.580981473976488,-16.593263851671075,0
5.673917392433096,-16.566710732112043,0
5.702130081964565,-16.523561912828622,0
5.7120875017992025,-16.334370935970522,0
5.896901849057127,-16.330998313790204,0
5.969922927844463,-16.291168634451655,0
6.054560996438873,-16.19989228596749,0
6.0910715358325405,-16.093679807731366,0
6.114305515446694,-16.02231829891647,0
6.1491564848679205,-15.936020660349618,0
6.203922293958423,-15.866318721507161,0
6.24209240332453,-15.839765601948132,0
6.398091980733836,-15.819850762278856,0
6.418006820403108,-15.746829683491523,0
6.451198219851897,-15.72525527384981,0
6.4894280295977955,-15.643250083444688,0
6.571263135904392,-15.551185588849767,0
6.710382816625603,-15.412065908128556,0
6.757438002751896,-15.332276679479625,0
6.820860210139507,-15.21770753065039,0
6.941566991941734,-14.949697557496293,0
6.959979890860718,-14.861724818216704,0
6.959979890860718,-14.82285314272107,0
7.031585608878989,-14.704192238576507,0
7.10728308221259,-14.677595829026865,0
7.156384145996547,-14.52620088235966,0
7.17888880023086,-14.450503409026062,0
7.217760475726493,-14.250007398574905,0
7.2353307487645,-14.039149137663317,0
7.237376626422165,-13.945038765410734,0
7.245560137052825,-13.810010840004852,0
7.253743647683485,-13.791597941085868,0
7.396955083720026,-13.779322675139877,0
7.437872636873324,-13.695441691175617,0
7.4869737006572805,-13.646340627391663,0
7.562671173990882,-13.556322010454407,0
7.593359338855855,-13.521542090274103,0
7.656781546243466,-13.449936372255834,0
7.67110268984712,-13.40288118612954,0
7.716111998315748,-13.304679058561627,0
7.75089191849605,-13.245348606489346,0
7.826589391829652,-13.241256851174017,0
7.8920574768749265,-13.241256851174017,0
8.01071838101949,-13.239210973516352,0
8.072094710749436,-13.249440361804673,0
