y_vals,x_vals
-23551.115606817566,-442322.41394964815
-23307.710421244625,-442102.19021032023
-23412.026929347317,-441905.1479172373
-23922.018746738235,-441893.55719411484
-24200.196101678735,-441997.87370221753
-24385.647671639068,-442496.27479648596
-24119.06103982109,-442589.00058146607
-23667.022838042772,-442461.5026271184
-23551.115606817566,-442322.41394964815
