y_vals,x_vals
-2.8331992075001535,-53.21138639814268
-2.8039175636757285,-53.184893482301526
-2.8164668396004826,-53.16118929444365
-2.87781885523261,-53.15979493045202
-2.9112835910319523,-53.17234420637677
-2.93359341489818,-53.232301858017266
-2.901523043090477,-53.24345676995037
-2.8471428474165457,-53.22811876604234
-2.8331992075001535,-53.21138639814268
