y_vals,x_vals,shape_id
-47391.02806349003,-145975.77846342316,0
-46775.55576692472,-146401.01386832283,0
-46417.462794377636,-147072.4381918486,0
-46025.798605654265,-147464.102380572,0
-45746.038470851854,-147542.43521831665,0
-45343.18387673639,-147229.10386733798,0
-45085.80455271817,-146994.10535410396,0
-44649.37874242641,-146904.58211096717,0
-44089.858472821594,-146512.9179222438,0
-43664.62306792192,-146333.87143597027,0
-42713.43860959374,-146121.2537335204,0
-42590.34415028067,-145998.15927420734,0
-42814.152258122595,-145572.9238693077,0
-43250.57806841436,-145405.06778842624,0
-43586.29023017725,-145226.0213021527,0
-43899.621581155945,-144923.8803565661,0
-44347.23779683981,-144811.9763026451,0
-44828.425228699954,-144722.45305950835,0
-45152.94698507075,-144588.1681948032,0
-45466.27833604944,-144453.88333009803,0
-45857.94252477282,-144364.36008696127,0
-46339.12995663297,-144453.88333009803,0
-47032.93509094294,-144498.64495166644,0
-47637.216982116144,-145069.35562666334,0
-47838.64427917388,-145349.11576146574,0
-47368.647252705836,-145953.397652639,0
