y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-1.2720771150026955,3.37152598854551,-10574.207107254326,28025.984942190436,9
