y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-6.847694451905662,1.6204483752693857,-56921.81589281514,13470.061307309938,2
