y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,10.054016919425758,9.664571329027892,83574.537983589,80337.25128036484,1
