y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-4.872040162533015,2.338693074675531,-40499.08697034925,19440.507686413388,3
