y_vals,x_vals,shape_id
-27513.320829467742,109595.25262744623,0
-27357.442598246995,109418.1182737863,0
-27173.22287044066,109496.05738939666,0
-26875.63715629196,109630.67949817823,0
-26974.832394341527,110091.22881769406,0
-27180.308244587057,110183.33868159723,0
-27442.467088003767,110339.21691281798,0
-27562.918448492524,110374.64378354997,0
-27669.199060688486,110544.6927630635,0
-27810.90654361644,110643.88800111307,0
-27988.040897276376,110665.14412355227,0
-28221.858244107498,110636.80262696667,0
-28434.41946849942,110466.75364745314,0
-28625.724570452156,110388.81453184276,0
-28781.602801672903,110240.02167476842,0
-28987.07865191843,110204.59480403642,0
-29171.29837972477,110091.22881769406,0
-29362.6034816775,110020.37507623008,0
-29568.07933192303,109871.58221915574,0
-29801.896678754147,109659.0209947638,0
-29879.83579436452,109524.39888598226,0
-29986.116406560483,109503.14276354307,0
-30219.933753391604,109510.22813768947,0
-30382.89735875875,109439.3743962255,0
-30730.080691932228,109361.43528061511,0
-30952.64344649286,109323.77416070411,0
-31280.250723470843,109243.30921548145,0
-31550.3830395755,109162.84427025879,0
-31745.797906544827,109093.8743172108,0
-32004.435230474817,108927.19693067812,0
-32228.58757788081,108886.9644580668,0
-32469.9824135488,108846.73198545547,0
-32728.619737478788,108817.99450501881,0
-32843.56965922545,108714.5395754468,0
-32975.76206923411,108599.58965370015,0
-33297.621850124764,108432.91226716748,0
-33401.07677969676,108300.71985715882,0
-33516.02670144342,108243.2448962855,0
-33717.18906450008,108260.4873845475,0
-33906.85643538207,108191.5174314995,0
-34044.79634147807,108047.83002931617,0
-34171.2412553994,107961.61758800616,0
-34927.83329235222,106831.50471797913,0
-35181.13896345407,106648.07647338812,0
-35355.832529731204,106420.97483722786,0
-35539.26077432221,106167.66916612601,0
-35705.21966228549,105905.62881671029,0
-35102.52685862936,106211.34255769529,0
-34508.56873328709,106211.34255769529,0
-34176.65095736052,106368.5667673447,0
-34211.589670615955,106630.60711676042,0
-34106.77353084967,107154.68781559184,0
-33338.12183923026,107207.09588547498,0
-33032.408098245265,107084.81038908099,0
-32857.71453196813,107093.54506739484,0
-32613.143539180135,107198.36120716113,0
-32402.837889822764,107184.86231346517,0
-32282.386529334002,107085.66707541561,0
-32020.227685917293,107609.98476224902,0
-32232.78891030922,107695.0092520058,0
-32360.325644944376,107907.57047639773,0
-32190.276665430836,108240.5830612784,0
-31956.45931859972,108311.43680274238,0
-31743.898094207787,108141.38782322886,0
-31680.129726890213,107822.54598664095,0
-31843.093332257355,107624.15551054182,0
-32218.618162016428,106936.87421834125,0
-32282.386529334002,106540.093266143,0
-32487.862379579532,106377.12966077586,0
-32771.27734543543,106426.72727980063,0
-32927.15557665618,106533.0078919966,0
-33040.52156299854,106199.99530711591,0
-32891.72870592419,105874.06809638163,0
-32339.069522505182,106022.86095345597,0
-32183.19129128444,106263.7636744335,0
-31956.45931859972,106377.12966077586,0
-31318.775645423935,107751.69224517698,0
-31269.178026399153,107850.88748322654,0
-30921.994693225675,107999.6803403009,0
-30277.225645903494,108006.76571444729,0
-29873.359319558836,108531.0834012807,0
-29101.040990765945,108603.05176878371,0
-28961.058291019286,108430.7653690955,0
-28627.2533916234,108506.14066895911,0
-28358.05589211059,108904.55296823806,0
-27948.87569285112,109582.93066701034,0
-27518.159693630623,109604.46646697137,0
-23818.270985606086,115213.22819442801,1
-21950.502892186243,115726.33019566615,1
-19418.22989504414,116255.46186671076,1
-17830.834881910287,116935.7740151967,1
-15676.513078371489,117842.85687984462,1
-13673.371752274008,118863.32510257352,1
-11745.820664897188,120110.56404146441,1
-9289.137906475751,121508.98345779661,1
-5698.601567244416,123625.51014197507,1
-3733.2553605072635,123625.51014197507,1
