y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-0.04859989065150765,0.4254473563679699,-403.98911597263213,3536.553253266582,164
