y_vals,x_vals,shape_id
-60015.130680874005,-171252.57819450388,0
-60072.71311536699,-153229.2761982016,0
-58460.404949563585,-150177.40717007377,0
-43201.05980892429,-150177.40717007377,0
-43085.89493993834,-162903.125193022,0
-25983.911895523743,-162903.12519302196,0
-26099.076764509693,-170100.92950464427,0
-26731.47342838548,-170360.26660256195,0
-27161.76783419112,-171466.73793177644,0
-28329.709792806432,-172603.94457569136,0
-29712.798954324568,-173341.592128501,0
-30173.82867483061,-174847.62254882077,0
-30235.29930423142,-176199.97639563848,0
-30665.593710037057,-178228.5071658651,0
-30880.740912939877,-179334.97849507962,0
-30848.657785058876,-181050.0366735382,0
-30924.43729639465,-182717.1859229253,0
-31871.681188091865,-184194.88639397296,0
-33576.72019314685,-185066.3507743344,0
-33652.49970448263,-185975.7049103637,0
-34789.19237451929,-186847.16929072517,0
-35433.31822087339,-188097.5312277655,0
-35812.21577755228,-188400.6492731086,0
-43124.938621454785,-188476.42878444438,0
-43238.60788845845,-171463.9284895624,0
-59913.916363938806,-171369.03875189,0
7863.229867937827,-108258.5766194405,1
8781.929131417015,-108357.0086833847,1
10153.576054239998,-108261.81100762497,1
9840.525047664989,-107430.60661085685,1
10099.601742761548,-106772.12001081975,1
10995.575313303816,-106286.35120751371,1
11492.138978905556,-106124.42827307837,1
11751.215674002113,-107009.60698132493,1
13316.47070687716,-106718.1456993413,1
13629.521713452168,-106070.45396159991,1
13906.221535169274,-106601.28441781754,1
14250.73375897397,-106502.85235387334,1
14529.624606815867,-106207.55616204074,1
14349.165822918168,-105764.61187429185,1
13939.032223150673,-104944.34467475687,1
14168.70703902047,-104599.83245095216,1
14529.624606815867,-104124.07747522187,1
14742.894078694962,-103566.29577953808,1
15776.430750109048,-103566.29577953808,1
16563.88726166264,-103287.40493169618,1
17482.586525141825,-102565.5697961054,1
17843.504092937223,-102385.1110122077,1
18402.014737011224,-103164.35684134408,1
18861.36436875082,-103443.24768918598,1
18795.74299278802,-103738.54388101857,1
19238.687280536913,-103672.92250505579,1
19320.714000490414,-102934.68202547429,1
19304.308656499714,-102590.1698016696,1
19599.60484833231,-102081.6041379579,1
21059.68046350459,-101786.30794612531,1
21486.219407262783,-101819.11863410671,1
22126.027822900072,-101868.33466607881,1
22470.54004670477,-101802.71329011601,1
22355.70263876987,-101622.25450621832,1
21912.758351020977,-101343.36365837642,1
21322.165967355784,-100719.96058672982,1
21076.085807495285,-100441.06973888792,1
19944.117072137004,-100244.20561099953,1
17991.88113724373,-100359.04301893442,1
15678.72763455506,-100211.39492301812,1
14284.273395345579,-100129.36820306463,1
10855.556501289324,-100162.17889104602,1
8608.024374563454,-100244.20561099953,1
6737.81515962368,-100309.82698696232,1
4887.889334162639,-99564.11278377568,1
2459.8984235390717,-99334.43796790588,1
