y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-1.9081533002641884,7.114204730240433,-15861.623443592587,59137.19642760127,1
