y_px_mm_ratio,x_px_mm_ratio,y_delta_mm,x_delta_mm,y_delta_px,x_delta_px,chosen_FOV
0.00012030000000000001,0.00012030000000000001,-1.5329658296674742,0.32738124909399835,-12742.858101974016,2721.3736416791216,6
